,dataset,method,cell,run,k,resolution,cluster,trueclass,est_k,elapsed
245,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7449,1,2,,1.0,b.cells,,120.97
246,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3690,1,2,,1.0,b.cells,,120.97
247,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7845,1,2,,2.0,b.cells,,120.97
248,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells253,1,2,,1.0,b.cells,,120.97
249,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells4968,1,2,,1.0,b.cells,,120.97
250,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5343,1,2,,1.0,b.cells,,120.97
251,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells2616,1,2,,1.0,b.cells,,120.97
252,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3620,1,2,,1.0,b.cells,,120.97
253,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells4209,1,2,,1.0,b.cells,,120.97
254,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9005,1,2,,1.0,b.cells,,120.97
255,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7689,1,2,,1.0,b.cells,,120.97
256,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7232,1,2,,1.0,b.cells,,120.97
257,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells2752,1,2,,1.0,b.cells,,120.97
258,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells4477,1,2,,1.0,b.cells,,120.97
259,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells2818,1,2,,1.0,b.cells,,120.97
260,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6822,1,2,,1.0,b.cells,,120.97
261,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells8041,1,2,,1.0,b.cells,,120.97
262,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6418,1,2,,2.0,b.cells,,120.97
263,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells4050,1,2,,1.0,b.cells,,120.97
264,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9322,1,2,,1.0,b.cells,,120.97
265,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells2381,1,2,,1.0,b.cells,,120.97
266,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5960,1,2,,1.0,b.cells,,120.97
267,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7421,1,2,,1.0,b.cells,,120.97
268,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6791,1,2,,1.0,b.cells,,120.97
269,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1130,1,2,,1.0,b.cells,,120.97
270,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6224,1,2,,1.0,b.cells,,120.97
271,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3455,1,2,,1.0,b.cells,,120.97
272,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9598,1,2,,1.0,b.cells,,120.97
273,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5272,1,2,,1.0,b.cells,,120.97
274,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells4344,1,2,,1.0,b.cells,,120.97
275,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9286,1,2,,1.0,b.cells,,120.97
276,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells4426,1,2,,2.0,b.cells,,120.97
277,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1865,1,2,,1.0,b.cells,,120.97
278,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9696,1,2,,1.0,b.cells,,120.97
279,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5363,1,2,,1.0,b.cells,,120.97
280,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7516,1,2,,1.0,b.cells,,120.97
281,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells8929,1,2,,2.0,b.cells,,120.97
282,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6667,1,2,,2.0,b.cells,,120.97
283,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3981,1,2,,2.0,b.cells,,120.97
284,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3983,1,2,,2.0,b.cells,,120.97
285,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1428,1,2,,1.0,b.cells,,120.97
286,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1922,1,2,,2.0,b.cells,,120.97
287,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1878,1,2,,2.0,b.cells,,120.97
288,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3990,1,2,,1.0,b.cells,,120.97
289,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells8151,1,2,,1.0,b.cells,,120.97
290,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1938,1,2,,1.0,b.cells,,120.97
291,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells8415,1,2,,1.0,b.cells,,120.97
292,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3878,1,2,,1.0,b.cells,,120.97
293,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1497,1,2,,1.0,b.cells,,120.97
294,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells10041,1,2,,1.0,b.cells,,120.97
295,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3584,1,2,,1.0,b.cells,,120.97
296,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells4171,1,2,,1.0,b.cells,,120.97
297,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1819,1,2,,1.0,b.cells,,120.97
298,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6421,1,2,,2.0,b.cells,,120.97
299,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells8980,1,2,,2.0,b.cells,,120.97
300,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7160,1,2,,1.0,b.cells,,120.97
301,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells8607,1,2,,1.0,b.cells,,120.97
302,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9298,1,2,,1.0,b.cells,,120.97
303,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1901,1,2,,1.0,b.cells,,120.97
304,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells4609,1,2,,2.0,b.cells,,120.97
305,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3764,1,2,,1.0,b.cells,,120.97
306,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3648,1,2,,1.0,b.cells,,120.97
307,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells272,1,2,,1.0,b.cells,,120.97
308,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9059,1,2,,1.0,b.cells,,120.97
309,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells4002,1,2,,1.0,b.cells,,120.97
310,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9315,1,2,,2.0,b.cells,,120.97
311,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells2652,1,2,,1.0,b.cells,,120.97
312,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5040,1,2,,1.0,b.cells,,120.97
313,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9531,1,2,,1.0,b.cells,,120.97
314,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3602,1,2,,1.0,b.cells,,120.97
315,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3024,1,2,,1.0,b.cells,,120.97
316,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells334,1,2,,1.0,b.cells,,120.97
317,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6501,1,2,,1.0,b.cells,,120.97
318,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells439,1,2,,1.0,b.cells,,120.97
319,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1959,1,2,,1.0,b.cells,,120.97
320,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7238,1,2,,1.0,b.cells,,120.97
321,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1271,1,2,,1.0,b.cells,,120.97
322,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6899,1,2,,1.0,b.cells,,120.97
323,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9887,1,2,,1.0,b.cells,,120.97
324,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9185,1,2,,1.0,b.cells,,120.97
325,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5769,1,2,,2.0,b.cells,,120.97
326,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells4735,1,2,,1.0,b.cells,,120.97
327,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7472,1,2,,1.0,b.cells,,120.97
328,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells31,1,2,,1.0,b.cells,,120.97
329,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5426,1,2,,1.0,b.cells,,120.97
330,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells4476,1,2,,1.0,b.cells,,120.97
331,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3206,1,2,,1.0,b.cells,,120.97
332,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells8122,1,2,,1.0,b.cells,,120.97
333,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9504,1,2,,1.0,b.cells,,120.97
334,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells2270,1,2,,1.0,b.cells,,120.97
335,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7961,1,2,,1.0,b.cells,,120.97
336,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7042,1,2,,1.0,b.cells,,120.97
337,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9486,1,2,,1.0,b.cells,,120.97
338,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells2576,1,2,,1.0,b.cells,,120.97
339,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells8536,1,2,,1.0,b.cells,,120.97
340,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells2967,1,2,,1.0,b.cells,,120.97
341,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3837,1,2,,1.0,b.cells,,120.97
342,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7373,1,2,,1.0,b.cells,,120.97
343,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells979,1,2,,1.0,b.cells,,120.97
344,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells4091,1,2,,1.0,b.cells,,120.97
345,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6385,1,2,,1.0,b.cells,,120.97
346,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells2866,1,2,,1.0,b.cells,,120.97
347,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1999,1,2,,2.0,b.cells,,120.97
348,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells21,1,2,,1.0,b.cells,,120.97
349,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1047,1,2,,1.0,b.cells,,120.97
350,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells2085,1,2,,2.0,b.cells,,120.97
351,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1117,1,2,,1.0,b.cells,,120.97
352,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6665,1,2,,1.0,b.cells,,120.97
353,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1875,1,2,,1.0,b.cells,,120.97
354,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9551,1,2,,1.0,b.cells,,120.97
355,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9183,1,2,,1.0,b.cells,,120.97
356,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7173,1,2,,1.0,b.cells,,120.97
357,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7100,1,2,,1.0,b.cells,,120.97
358,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6325,1,2,,1.0,b.cells,,120.97
359,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1619,1,2,,1.0,b.cells,,120.97
360,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells8946,1,2,,1.0,b.cells,,120.97
361,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5471,1,2,,1.0,b.cells,,120.97
362,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells10010,1,2,,1.0,b.cells,,120.97
363,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells183,1,2,,1.0,b.cells,,120.97
364,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9941,1,2,,1.0,b.cells,,120.97
365,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6647,1,2,,2.0,b.cells,,120.97
366,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells4035,1,2,,1.0,b.cells,,120.97
367,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7331,1,2,,1.0,b.cells,,120.97
368,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7512,1,2,,1.0,b.cells,,120.97
369,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5553,1,2,,1.0,b.cells,,120.97
370,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1827,1,2,,2.0,b.cells,,120.97
371,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7340,1,2,,1.0,b.cells,,120.97
372,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells897,1,2,,1.0,b.cells,,120.97
373,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7513,1,2,,1.0,b.cells,,120.97
374,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7815,1,2,,1.0,b.cells,,120.97
375,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells2089,1,2,,1.0,b.cells,,120.97
376,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells8385,1,2,,1.0,b.cells,,120.97
377,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells4032,1,2,,1.0,b.cells,,120.97
378,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells4961,1,2,,1.0,b.cells,,120.97
379,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7493,1,2,,1.0,b.cells,,120.97
380,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1282,1,2,,1.0,b.cells,,120.97
381,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6399,1,2,,1.0,b.cells,,120.97
382,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells8773,1,2,,1.0,b.cells,,120.97
383,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3329,1,2,,1.0,b.cells,,120.97
384,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1017,1,2,,2.0,b.cells,,120.97
385,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9008,1,2,,1.0,b.cells,,120.97
386,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1932,1,2,,2.0,b.cells,,120.97
387,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells4113,1,2,,1.0,b.cells,,120.97
388,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3272,1,2,,1.0,b.cells,,120.97
389,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells2662,1,2,,1.0,b.cells,,120.97
390,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6407,1,2,,1.0,b.cells,,120.97
391,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells4245,1,2,,1.0,b.cells,,120.97
392,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9756,1,2,,2.0,b.cells,,120.97
393,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells2628,1,2,,1.0,b.cells,,120.97
394,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6360,1,2,,1.0,b.cells,,120.97
395,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3670,1,2,,2.0,b.cells,,120.97
396,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7096,1,2,,1.0,b.cells,,120.97
397,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5693,1,2,,2.0,b.cells,,120.97
398,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7858,1,2,,2.0,b.cells,,120.97
399,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells8510,1,2,,1.0,b.cells,,120.97
400,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7189,1,2,,1.0,b.cells,,120.97
401,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells4839,1,2,,1.0,b.cells,,120.97
402,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9742,1,2,,1.0,b.cells,,120.97
403,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5353,1,2,,1.0,b.cells,,120.97
404,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5910,1,2,,1.0,b.cells,,120.97
405,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells324,1,2,,1.0,b.cells,,120.97
406,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells2455,1,2,,1.0,b.cells,,120.97
407,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7476,1,2,,2.0,b.cells,,120.97
408,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9617,1,2,,1.0,b.cells,,120.97
409,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9248,1,2,,1.0,b.cells,,120.97
410,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7233,1,2,,1.0,b.cells,,120.97
411,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6554,1,2,,2.0,b.cells,,120.97
412,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells2378,1,2,,1.0,b.cells,,120.97
413,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5840,1,2,,1.0,b.cells,,120.97
414,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5526,1,2,,1.0,b.cells,,120.97
415,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells478,1,2,,1.0,b.cells,,120.97
416,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3589,1,2,,1.0,b.cells,,120.97
417,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3771,1,2,,2.0,b.cells,,120.97
418,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1853,1,2,,1.0,b.cells,,120.97
419,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5257,1,2,,1.0,b.cells,,120.97
420,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3782,1,2,,1.0,b.cells,,120.97
421,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6013,1,2,,1.0,b.cells,,120.97
422,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5503,1,2,,1.0,b.cells,,120.97
423,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1353,1,2,,1.0,b.cells,,120.97
424,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells2782,1,2,,1.0,b.cells,,120.97
425,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6,1,2,,1.0,b.cells,,120.97
426,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9778,1,2,,1.0,b.cells,,120.97
427,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3839,1,2,,1.0,b.cells,,120.97
428,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9390,1,2,,1.0,b.cells,,120.97
429,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells4918,1,2,,1.0,b.cells,,120.97
430,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells4489,1,2,,1.0,b.cells,,120.97
431,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6954,1,2,,1.0,b.cells,,120.97
432,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1365,1,2,,1.0,b.cells,,120.97
433,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5029,1,2,,1.0,b.cells,,120.97
434,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5383,1,2,,1.0,b.cells,,120.97
435,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6342,1,2,,1.0,b.cells,,120.97
436,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3575,1,2,,1.0,b.cells,,120.97
437,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1308,1,2,,1.0,b.cells,,120.97
438,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells710,1,2,,1.0,b.cells,,120.97
439,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7310,1,2,,1.0,b.cells,,120.97
440,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7332,1,2,,1.0,b.cells,,120.97
441,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1508,1,2,,1.0,b.cells,,120.97
442,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5751,1,2,,1.0,b.cells,,120.97
443,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7324,1,2,,1.0,b.cells,,120.97
444,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells8756,1,2,,1.0,b.cells,,120.97
445,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells2955,1,2,,1.0,b.cells,,120.97
446,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6302,1,2,,1.0,b.cells,,120.97
447,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3240,1,2,,1.0,b.cells,,120.97
448,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5795,1,2,,1.0,b.cells,,120.97
449,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells805,1,2,,1.0,b.cells,,120.97
450,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5807,1,2,,1.0,b.cells,,120.97
451,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5713,1,2,,1.0,b.cells,,120.97
452,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6412,1,2,,1.0,b.cells,,120.97
453,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7678,1,2,,1.0,b.cells,,120.97
454,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells481,1,2,,1.0,b.cells,,120.97
455,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6462,1,2,,2.0,b.cells,,120.97
456,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells8104,1,2,,1.0,b.cells,,120.97
457,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7150,1,2,,1.0,b.cells,,120.97
458,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7946,1,2,,1.0,b.cells,,120.97
459,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1225,1,2,,2.0,b.cells,,120.97
460,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7605,1,2,,1.0,b.cells,,120.97
461,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3404,1,2,,1.0,b.cells,,120.97
462,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9077,1,2,,1.0,b.cells,,120.97
463,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells8905,1,2,,1.0,b.cells,,120.97
464,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5671,1,2,,1.0,b.cells,,120.97
465,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1058,1,2,,1.0,b.cells,,120.97
466,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7502,1,2,,2.0,b.cells,,120.97
467,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5759,1,2,,1.0,b.cells,,120.97
468,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells845,1,2,,1.0,b.cells,,120.97
469,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6289,1,2,,1.0,b.cells,,120.97
470,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3177,1,2,,1.0,b.cells,,120.97
471,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7991,1,2,,1.0,b.cells,,120.97
472,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3478,1,2,,1.0,b.cells,,120.97
473,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells8842,1,2,,1.0,b.cells,,120.97
474,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5384,1,2,,1.0,b.cells,,120.97
475,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells7714,1,2,,1.0,b.cells,,120.97
476,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells373,1,2,,1.0,b.cells,,120.97
477,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells381,1,2,,1.0,b.cells,,120.97
478,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6046,1,2,,1.0,b.cells,,120.97
479,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells2285,1,2,,1.0,b.cells,,120.97
480,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells2413,1,2,,1.0,b.cells,,120.97
481,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5968,1,2,,1.0,b.cells,,120.97
482,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3876,1,2,,1.0,b.cells,,120.97
483,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells1122,1,2,,2.0,b.cells,,120.97
484,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9498,1,2,,2.0,b.cells,,120.97
485,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells6206,1,2,,1.0,b.cells,,120.97
486,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells9898,1,2,,1.0,b.cells,,120.97
487,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells4910,1,2,,1.0,b.cells,,120.97
488,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells3631,1,2,,1.0,b.cells,,120.97
489,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,b.cells5835,1,2,,1.0,b.cells,,120.97
